  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.206.209 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   65.55.206.209    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.206.209 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.206.209 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.138 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   65.55.206.209    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.138    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.148.38 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.206.209 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   207.46.148.38    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.148.38 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.148.38 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   207.46.148.38    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.148.38 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.148.38 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:  66.235.139.121 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.138 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   207.46.148.38    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.239.163 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:  66.235.139.121    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:  66.235.139.121 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:  66.235.139.121 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.5.232    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:     65.55.5.232    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:  66.235.139.121    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   65.55.239.163    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.239.163 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.239.163 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.231 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.5.231    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.231 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.231 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.5.231    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst: 206.108.207.139 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   184.24.133.32 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src: 206.108.207.139    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst: 206.108.207.139 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst: 206.108.207.139 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src: 206.108.207.139    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src: 206.108.207.139    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   184.24.133.32    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   184.24.133.32 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   184.24.133.32 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   65.55.239.163    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   184.24.133.32    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   184.24.133.32    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:  66.235.139.121 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.5.232    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.5.232    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.231 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.140 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:    65.54.95.140    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.140 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.140 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:    65.54.95.140    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:    65.54.95.140    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.140 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   65.55.239.163 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst: 206.108.207.139 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:    65.54.95.140    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   184.24.133.32 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.48 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   63.215.202.48    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.48 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.48 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.140 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   63.215.202.48    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.138 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.138    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.49 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   63.215.202.49    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.49 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.49 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.48 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   63.215.202.49    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   63.215.202.49    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   63.215.202.49    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   63.215.202.49 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.138 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.5.232    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.5.232 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.101 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.101    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.101 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.101 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.101 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.101    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.101    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   72.14.213.101    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   72.14.213.147 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.140 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.216.54 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.142 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:  66.235.139.121 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:     65.55.17.37 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:    65.54.95.140    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   207.46.216.54    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.216.54 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:   207.46.216.54 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:    65.54.95.142    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.142 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.142 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:     65.55.17.37    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   207.46.216.54    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:    65.54.95.142    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:    65.54.95.142    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:    65.54.95.142    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   192.168.3.131    dst:    65.54.95.142 ,  sport:       6656  dport:       5516  ether type: 2048
  IP,   TCP,   src:  66.235.139.121    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
  IP,   TCP,   src:   72.14.213.147    dst:   192.168.3.131 ,  sport:      24896  dport:      39558  ether type: 2048
